utterance_id	batch	pattern	diphone_index	diphone
834	single	2	1	_-S
834	single	2	2	S-a
834	single	2	3	a-g
834	single	2	4	g-u
834	single	2	5	u-t
834	single	2	6	t-r
834	single	2	7	r-u.
834	single	2	8	u.-t.
834	single	2	9	t.-_
835	single	1	1	_-u
835	single	1	2	u-H
835	single	1	3	H-n
835	single	1	4	n-a
835	single	1	5	a-r
835	single	1	6	r-r
835	single	1	7	r-e
835	single	1	8	e-_
836	single	1	1	_-a
836	single	1	2	a-s
836	single	1	3	s-t.
836	single	1	4	t.-e.
836	single	1	5	e.-q
836	single	1	6	q-b
836	single	1	7	b-i
836	single	1	8	i-_
837	single	1	1	_-e
837	single	1	2	e-p
837	single	1	3	p-k
837	single	1	4	k-i
837	single	1	5	i-s
837	single	1	6	s-p
837	single	1	7	p-i
837	single	1	8	i-_
838	single	1	1	_-a
838	single	1	2	a-S
838	single	1	3	S-m
838	single	1	4	m-u.
838	single	1	5	u.-s.
838	single	1	6	s.-l
838	single	1	7	l-e
838	single	1	8	e-_
839	single	1	1	_-i
839	single	1	2	i-k
839	single	1	3	k-X
839	single	1	4	X-a
839	single	1	5	a-g
839	single	1	6	g-g
839	single	1	7	g-e
839	single	1	8	e-_
840	single	1	1	_-a
840	single	1	2	a-w
840	single	1	3	w-m
840	single	1	4	m-e.
840	single	1	5	e.-s.
840	single	1	6	s.-w
840	single	1	7	w-i
840	single	1	8	i-_
841	single	1	1	_-u
841	single	1	2	u-m
841	single	1	3	m-t
841	single	1	4	t-i
841	single	1	5	i-n
841	single	1	6	n-n
841	single	1	7	n-a
841	single	1	8	a-_
842	single	1	1	_-e
842	single	1	2	e-H
842	single	1	3	H-p
842	single	1	4	p-u
842	single	1	5	u-t
842	single	1	6	t-z
842	single	1	7	z-u
842	single	1	8	u-_
843	single	2	1	_-g
843	single	2	2	g-e.
843	single	2	3	e.-s.
843	single	2	4	s.-i.
843	single	2	5	i.-k
843	single	2	6	k-p
843	single	2	7	p-e
843	single	2	8	e-g
843	single	2	9	g-_
844	single	1	1	_-i
844	single	1	2	i-g
844	single	1	3	g-p
844	single	1	4	p-i
844	single	1	5	i-H
844	single	1	6	H-j
844	single	1	7	j-e
844	single	1	8	e-_
845	single	1	1	_-e
845	single	1	2	e-t.
845	single	1	3	t.-X
845	single	1	4	X-u
845	single	1	5	u-g
845	single	1	6	g-k
845	single	1	7	k-a
845	single	1	8	a-_
846	single	1	1	_-i
846	single	1	2	i-?
846	single	1	3	?-q
846	single	1	4	q-u.
846	single	1	5	u.-x
846	single	1	6	x-t
846	single	1	7	t-e
846	single	1	8	e-_
847	single	2	1	_-?
847	single	2	2	?-e
847	single	2	3	e-r
847	single	2	4	r-i
847	single	2	5	i-s
847	single	2	6	s-d
847	single	2	7	d-u
847	single	2	8	u-s.
847	single	2	9	s.-_
848	single	1	1	_-i
848	single	1	2	i-x
848	single	1	3	x-p
848	single	1	4	p-a.
848	single	1	5	a.-t.
848	single	1	6	t.-d
848	single	1	7	d-u
848	single	1	8	u-_
849	single	1	1	_-i
849	single	1	2	i-s
849	single	1	3	s-x
849	single	1	4	x-u
849	single	1	5	u-t
849	single	1	6	t-g
849	single	1	7	g-e
849	single	1	8	e-_
850	single	1	1	_-e
850	single	1	2	e-s.
850	single	1	3	s.-m
850	single	1	4	m-i
850	single	1	5	i-m
850	single	1	6	m-g
850	single	1	7	g-e
850	single	1	8	e-_
851	single	1	1	_-i
851	single	1	2	i-?
851	single	1	3	?-g
851	single	1	4	g-a
851	single	1	5	a-n
851	single	1	6	n-l
851	single	1	7	l-a
851	single	1	8	a-_
852	single	1	1	_-a
852	single	1	2	a-m
852	single	1	3	m-H
852	single	1	4	H-e
852	single	1	5	e-z
852	single	1	6	z-k
852	single	1	7	k-i
852	single	1	8	i-_
853	single	2	1	_-H
853	single	2	2	H-u.
853	single	2	3	u.-s.
853	single	2	4	s.-a.
853	single	2	5	a.-x
853	single	2	6	x-l
853	single	2	7	l-i
853	single	2	8	i-m
853	single	2	9	m-_
854	single	1	1	_-u
854	single	1	2	u-k
854	single	1	3	k-k
854	single	1	4	k-a
854	single	1	5	a-n
854	single	1	6	n-g
854	single	1	7	g-e
854	single	1	8	e-_
855	single	1	1	_-i
855	single	1	2	i-?
855	single	1	3	?-g
855	single	1	4	g-i
855	single	1	5	i-?
855	single	1	6	?-p
855	single	1	7	p-i
855	single	1	8	i-_
856	single	1	1	_-e
856	single	1	2	e-j
856	single	1	3	j-?
856	single	1	4	?-a
856	single	1	5	a-b
856	single	1	6	b-X
856	single	1	7	X-i
856	single	1	8	i-_
857	single	2	1	_-s
857	single	2	2	s-a
857	single	2	3	a-k
857	single	2	4	k-u
857	single	2	5	u-g
857	single	2	6	g-m
857	single	2	7	m-i
857	single	2	8	i-?
857	single	2	9	?-_
858	single	2	1	_-z
858	single	2	2	z-a
858	single	2	3	a-p
858	single	2	4	p-u
858	single	2	5	u-x
858	single	2	6	x-j
858	single	2	7	j-u
858	single	2	8	u-w
858	single	2	9	w-_
859	single	1	1	_-i
859	single	1	2	i-X
859	single	1	3	X-k
859	single	1	4	k-u
859	single	1	5	u-p
859	single	1	6	p-w
859	single	1	7	w-i
859	single	1	8	i-_
860	single	1	1	_-e
860	single	1	2	e-H
860	single	1	3	H-s
860	single	1	4	s-e
860	single	1	5	e-s
860	single	1	6	s-w
860	single	1	7	w-u
860	single	1	8	u-_
861	single	2	1	_-l
861	single	2	2	l-u.
861	single	2	3	u.-q
861	single	2	4	q-e.
861	single	2	5	e.-g
861	single	2	6	g-?
861	single	2	7	?-e
861	single	2	8	e-k
861	single	2	9	k-_
862	single	1	1	_-a
862	single	1	2	a-s
862	single	1	3	s-n
862	single	1	4	n-e
862	single	1	5	e-X
862	single	1	6	X-s.
862	single	1	7	s.-a.
862	single	1	8	a.-_
863	single	2	1	_-l
863	single	2	2	l-a.
863	single	2	3	a.-s.
863	single	2	4	s.-i.
863	single	2	5	i.-g
863	single	2	6	g-S
863	single	2	7	S-u.
863	single	2	8	u.-s.
863	single	2	9	s.-_
864	single	1	1	_-u
864	single	1	2	u-j
864	single	1	3	j-l
864	single	1	4	l-a
864	single	1	5	a-s
864	single	1	6	s-b
864	single	1	7	b-a
864	single	1	8	a-_
865	single	1	1	_-a
865	single	1	2	a-m
865	single	1	3	m-s
865	single	1	4	s-i.
865	single	1	5	i.-t.
865	single	1	6	t.-H
865	single	1	7	H-e
865	single	1	8	e-_
866	single	1	1	_-u
866	single	1	2	u-t
866	single	1	3	t-p
866	single	1	4	p-a
866	single	1	5	a-z
866	single	1	6	z-d
866	single	1	7	d-e
866	single	1	8	e-_
867	single	1	1	_-a
867	single	1	2	a-t
867	single	1	3	t-l
867	single	1	4	l-a
867	single	1	5	a-g
867	single	1	6	g-r
867	single	1	7	r-a
867	single	1	8	a-_
868	single	1	1	_-a
868	single	1	2	a-w
868	single	1	3	w-s
868	single	1	4	s-a
868	single	1	5	a-H
868	single	1	6	H-t
868	single	1	7	t-u
868	single	1	8	u-_
869	single	2	1	_-t.
869	single	2	2	t.-i.
869	single	2	3	i.-g
869	single	2	4	g-i
869	single	2	5	i-d
869	single	2	6	d-t
869	single	2	7	t-a
869	single	2	8	a-r
869	single	2	9	r-_
870	single	1	1	_-i
870	single	1	2	i-p
870	single	1	3	p-g
870	single	1	4	g-a
870	single	1	5	a-j
870	single	1	6	j-S
870	single	1	7	S-e
870	single	1	8	e-_
871	single	1	1	_-u
871	single	1	2	u-z
871	single	1	3	z-n
871	single	1	4	n-e
871	single	1	5	e-b
871	single	1	6	b-?
871	single	1	7	?-a
871	single	1	8	a-_
872	single	1	1	_-e
872	single	1	2	e-r
872	single	1	3	r-p
872	single	1	4	p-u
872	single	1	5	u-l
872	single	1	6	l-H
872	single	1	7	H-u
872	single	1	8	u-_
873	single	1	1	_-e
873	single	1	2	e-x
873	single	1	3	x-r
873	single	1	4	r-a
873	single	1	5	a-k
873	single	1	6	k-j
873	single	1	7	j-u
873	single	1	8	u-_
874	single	1	1	_-u
874	single	1	2	u-p
874	single	1	3	p-p
874	single	1	4	p-u
874	single	1	5	u-l
874	single	1	6	l-p
874	single	1	7	p-e
874	single	1	8	e-_
875	single	2	1	_-n
875	single	2	2	n-i.
875	single	2	3	i.-t.
875	single	2	4	t.-i.
875	single	2	5	i.-l
875	single	2	6	l-t
875	single	2	7	t-a
875	single	2	8	a-S
875	single	2	9	S-_
876	single	1	1	_-e
876	single	1	2	e-n
876	single	1	3	n-g
876	single	1	4	g-i.
876	single	1	5	i.-s.
876	single	1	6	s.-n
876	single	1	7	n-u
876	single	1	8	u-_
877	single	1	1	_-u
877	single	1	2	u-X
877	single	1	3	X-x
877	single	1	4	x-e
877	single	1	5	e-X
877	single	1	6	X-k
877	single	1	7	k-i
877	single	1	8	i-_
878	single	2	1	_-k
878	single	2	2	k-e
878	single	2	3	e-t
878	single	2	4	t-u
878	single	2	5	u-S
878	single	2	6	S-j
878	single	2	7	j-u
878	single	2	8	u-H
878	single	2	9	H-_
879	single	1	1	_-e
879	single	1	2	e-k
879	single	1	3	k-p
879	single	1	4	p-e
879	single	1	5	e-?
879	single	1	6	?-z
879	single	1	7	z-a
879	single	1	8	a-_
880	single	1	1	_-a
880	single	1	2	a-s.
880	single	1	3	s.-t
880	single	1	4	t-u
880	single	1	5	u-t
880	single	1	6	t-x
880	single	1	7	x-e
880	single	1	8	e-_
881	single	1	1	_-u
881	single	1	2	u-H
881	single	1	3	H-l
881	single	1	4	l-a
881	single	1	5	a-d
881	single	1	6	d-b
881	single	1	7	b-i
881	single	1	8	i-_
882	single	2	1	_-t.
882	single	2	2	t.-a.
882	single	2	3	a.-q
882	single	2	4	q-e.
882	single	2	5	e.-b
882	single	2	6	b-q
882	single	2	7	q-i.
882	single	2	8	i.-S
882	single	2	9	S-_
883	single	1	1	_-e
883	single	1	2	e-b
883	single	1	3	b-t.
883	single	1	4	t.-e.
883	single	1	5	e.-?
883	single	1	6	?-s.
883	single	1	7	s.-i.
883	single	1	8	i.-_
884	single	1	1	_-a
884	single	1	2	a-X
884	single	1	3	X-t.
884	single	1	4	t.-a.
884	single	1	5	a.-w
884	single	1	6	w-r
884	single	1	7	r-e
884	single	1	8	e-_
885	single	2	1	_-k
885	single	2	2	k-a
885	single	2	3	a-m
885	single	2	4	m-i
885	single	2	5	i-z
885	single	2	6	z-b
885	single	2	7	b-a
885	single	2	8	a-H
885	single	2	9	H-_
886	single	1	1	_-u
886	single	1	2	u-S
886	single	1	3	S-S
886	single	1	4	S-e
886	single	1	5	e-z
886	single	1	6	z-q
886	single	1	7	q-e.
886	single	1	8	e.-_
887	single	1	1	_-u
887	single	1	2	u-w
887	single	1	3	w-H
887	single	1	4	H-u
887	single	1	5	u-m
887	single	1	6	m-p
887	single	1	7	p-e
887	single	1	8	e-_
888	single	1	1	_-a
888	single	1	2	a-m
888	single	1	3	m-b
888	single	1	4	b-i
888	single	1	5	i-H
888	single	1	6	H-b
888	single	1	7	b-i
888	single	1	8	i-_
889	single	1	1	_-u
889	single	1	2	u-g
889	single	1	3	g-H
889	single	1	4	H-e
889	single	1	5	e-k
889	single	1	6	k-r
889	single	1	7	r-u
889	single	1	8	u-_
890	single	1	1	_-i
890	single	1	2	i-w
890	single	1	3	w-k
890	single	1	4	k-a
890	single	1	5	a-n
890	single	1	6	n-s
890	single	1	7	s-a
890	single	1	8	a-_
891	single	2	1	_-?
891	single	2	2	?-u
891	single	2	3	u-g
891	single	2	4	g-u
891	single	2	5	u-r
891	single	2	6	r-w
891	single	2	7	w-u
891	single	2	8	u-k
891	single	2	9	k-_
892	single	2	1	_-l
892	single	2	2	l-e
892	single	2	3	e-l
892	single	2	4	l-a
892	single	2	5	a-X
892	single	2	6	X-X
892	single	2	7	X-i
892	single	2	8	i-s
892	single	2	9	s-_
893	single	1	1	_-i
893	single	1	2	i-j
893	single	1	3	j-b
893	single	1	4	b-u
893	single	1	5	u-z
893	single	1	6	z-s
893	single	1	7	s-e
893	single	1	8	e-_
894	single	1	1	_-u
894	single	1	2	u-j
894	single	1	3	j-l
894	single	1	4	l-u
894	single	1	5	u-j
894	single	1	6	j-q
894	single	1	7	q-u.
894	single	1	8	u.-_
895	single	2	1	_-j
895	single	2	2	j-u
895	single	2	3	u-X
895	single	2	4	X-e
895	single	2	5	e-d
895	single	2	6	d-k
895	single	2	7	k-e
895	single	2	8	e-s.
895	single	2	9	s.-_
896	single	3	1	_-s.
896	single	3	2	s.-e.
896	single	3	3	e.-a.
896	single	3	4	a.-b
896	single	3	5	b-i
896	single	3	6	i-i
896	single	3	7	i-X
896	single	3	8	X-_
897	single	1	1	_-e
897	single	1	2	e-r
897	single	1	3	r-s
897	single	1	4	s-a
897	single	1	5	a-n
897	single	1	6	n-z
897	single	1	7	z-i
897	single	1	8	i-_
898	single	2	1	_-t.
898	single	2	2	t.-a.
898	single	2	3	a.-n
898	single	2	4	n-i
898	single	2	5	i-g
898	single	2	6	g-q
898	single	2	7	q-u.
898	single	2	8	u.-t
898	single	2	9	t-_
899	single	1	1	_-i
899	single	1	2	i-X
899	single	1	3	X-m
899	single	1	4	m-a
899	single	1	5	a-?
899	single	1	6	?-s.
899	single	1	7	s.-i.
899	single	1	8	i.-_
900	single	2	1	_-m
900	single	2	2	m-a
900	single	2	3	a-s
900	single	2	4	s-a
900	single	2	5	a-m
900	single	2	6	m-t.
900	single	2	7	t.-e.
900	single	2	8	e.-l
900	single	2	9	l-_
901	single	1	1	_-u
901	single	1	2	u-H
901	single	1	3	H-p
901	single	1	4	p-i
901	single	1	5	i-n
901	single	1	6	n-S
901	single	1	7	S-e
901	single	1	8	e-_
902	single	1	1	_-e
902	single	1	2	e-x
902	single	1	3	x-d
902	single	1	4	d-u
902	single	1	5	u-q
902	single	1	6	q-z
902	single	1	7	z-u
902	single	1	8	u-_
